,1,2,3,4,5,E,SD
RMSE,29.367501522973207,30.867739025811815,32.80681794107969,30.085217342946393,28.696989766809676,30.364853119924156,1.4192082977823564,
R2,0.26161285084347774,0.29933019331620003,0.25270547319954395,0.24763045313050636,0.2700758595433669,0.266270966006619,0.018224044981226765,
W[0],0.09880520600085442,0.020559550809535084,0.09239144512027156,-0.006369310873144657,0.0210405758018598,0.04528549337187525,0.042310134471956175,
W[1],-0.020458760443740245,-0.028574297208175753,-0.01447927353114141,-0.14154281253598505,-0.00856758154646451,-0.042724545053101394,0.049850853926497574,
W[2],-0.05548628041963592,-0.0063948787682440444,-0.008369272086517929,-0.14825671778137983,-0.11167087215429924,-0.0660356042420154,0.056278947078804376,
W[3],-0.07693999414423222,-0.009754451210675905,-0.0022233924931066157,0.0432190406724174,-0.047552455716507694,-0.018650250578421006,0.041011748998645195,
W[4],-0.05601588013344277,-1.0388644663400013,0.2347923874267422,-0.9923798407765938,-0.4298664664586146,-0.4564668532563821,0.5030502182090859,
W[5],-1.137573297397216,-1.2338600258413868,-1.1691465985248977,-0.9911463028381738,-1.0002129670582778,-1.1063878383319903,0.09561806128494078,
W[6],4.427594362916047,4.046032239051696,4.381299323984692,3.829548682996035,3.498080557456656,4.036511033281025,0.34775180264551925,
W[7],3.191541463535046,2.2200819106065173,3.257616192311358,3.731578760518812,2.6909560981118252,3.018354885016712,0.5177562299140307,
W[8],2.4748979408323493,2.391001012290412,2.2395260188085717,1.4678400532160412,2.2889638007236877,2.1724457651742126,0.36160451793704107,
W[9],0.2855988976159366,0.06679874388306503,0.011152975707004216,0.29119184157143835,0.27927202043564053,0.18680289584261695,0.12203452945043633,
W[10],0.014973909938878316,0.13135508288059805,0.10391610449253372,-0.15902779341557952,-0.008386644155079032,0.0165661319482703,0.10223983938808223,
W[11],0.7971762228763517,0.29222023997360763,0.2751681605249562,0.12838203563854483,0.5146820059534387,0.4015257329933798,0.23318021296153116,
W[12],0.8163153842707449,1.0155016761592028,1.139247011395368,0.9320946914585968,0.9821648459108242,0.9770647218389474,0.105516973923397,
W[13],0.3391237653820416,0.15732418757480443,0.441165956618696,0.222448957701296,0.12983622903103803,0.2579798192615752,0.11658154137124237,
W[14],-0.15193481990540925,0.032355024134161255,0.017419631252640483,-0.009139486084750754,-0.013831240586708277,-0.025026178238013307,0.06569287035203436,
W[15],-0.2127081573843062,-0.174792785838339,-0.1412659448593016,-0.32656484067688973,-0.249601145853465,-0.2209865749224603,0.06406768463715505,
W[16],0.7529313292605623,1.1805170810280903,0.7920618321763904,0.8087653184061067,1.131920418671644,0.9332391959085587,0.18360626445404057,
W[17],0.29859039591093195,0.1483917354478811,0.3198278621167193,0.11207175968982049,0.3107616765829642,0.23792868594966343,0.08893682480231924,
W[18],0.08061958476477973,0.061041029964951504,0.17641097587374874,-0.022873552968439348,0.17482322597181513,0.09400425272137117,0.07516477807009238,
W[19],0.2304159118801862,1.2864339210428184,0.08966107646379587,1.01854452857856,0.7560364361857808,0.6762183748302283,0.45578732574249287,
W[20],1.2262792298716951,1.3248488293325262,1.2850254645767634,0.6830753147444236,0.9989519844450193,1.1036361645940855,0.238624662870093,
W[21],-5.014836744144244,-4.043121204678144,-4.550002169981791,-4.502193067114208,-4.128961507300983,-4.447822938643873,0.3465133381812692,
W[22],-3.3107493868503264,-2.6353525516045195,-3.7297838061679336,-3.9937991723892767,-2.9129126808761066,-3.316519519577633,0.5012814202859807,
W[23],-1.705382985380518,-1.9446098360699362,-1.7497204528582317,-1.2270867994969192,-1.2176646961174742,-1.568892953984616,0.29417138707675533,
W[24],-0.26295515693107957,-0.32373496071591235,-0.32458743748796526,-0.22354066865966724,-0.36927977581135296,-0.30081959992119545,0.05134699369143159,
W[25],0.3175572033476479,0.21672366351401173,0.17244477760279683,0.09554040283266366,0.4189774085830132,0.24424869117602666,0.11307682947248446,
W[26],-0.005635126341115675,0.11244722235415591,0.1841464865332568,0.29908670332172965,0.35191476700984525,0.1883920105755744,0.12839405910438811,
W[27],-0.05464062476678136,-0.03174493974989314,-0.25152662825524585,-0.17283651057967572,-0.12181136046821761,-0.12651201276396273,0.07992872306825909,
W[28],-0.9053898997793394,-0.9566816520088145,-0.8625304367247262,-1.2071979140367992,-1.0415334465224075,-0.9946666698144174,0.12185172290159182,
