,1,2,3,4,5,E,SD
RMSE,34.48464747731987,31.420075219776844,31.62276079622239,26.64255932751968,29.976961629858426,30.829400890139443,2.5532504256462865,
R2,0.21339525280807414,0.24180197667492076,0.25502907905687044,0.26536715658332954,0.23561787917431276,0.24224226885950154,0.017745363778990438,
W[0],-0.007714082168398993,0.03421895747589392,-0.03381053779231533,-0.03541317716585508,0.007872928468798557,-0.0069691822363753845,0.02625576201400157,
W[1],-0.13083182454432335,-0.12091230617303945,-0.12254576656620887,-0.11457456016978029,-0.020486761405795403,-0.10187024377182947,0.041020778640381735,
W[2],-0.1513303080636624,-0.09874048823770987,-0.14857858264139068,-0.17072768012286405,-0.25921271008019775,-0.16571795382916496,0.05244637279434727,
W[3],0.18842504497757998,0.18786600663894396,0.1709253647351146,0.13345283901500984,0.07736165021672771,0.1516061811166752,0.04215549486510519,
W[4],0.3029338425707601,0.38802888928739193,1.1602812655260597,-0.13777356668309715,0.10151208919924495,0.36299650398007194,0.4379593354293188,
W[5],-0.8448110370875168,-1.0093983429660205,-0.8385730139134955,-0.8772995134194075,-1.0568469097696367,-0.9253857634312153,0.09020107977301743,
W[6],1.5765167616604465,1.2516851183952937,2.320767447939292,1.927744053365886,1.5123529420724018,1.717813264686664,0.37069631178055923,
W[7],1.0942111824541232,1.2132829519516914,0.997531094009216,1.237876770947144,1.2365300781526334,1.1558864155029618,0.09528947824890524,
W[8],1.7096149993139278,1.945038230382437,1.4207087502593547,1.926147921286596,1.7929910171218977,1.7589001836728424,0.19004412020717718,
W[9],0.8069881568944351,0.11095537927106956,-0.09700085594011798,0.09617565511922777,0.018896475849760012,0.18720296223887492,0.3185379838236831,
W[10],0.12039862307903282,0.08976671160886845,0.180475530481149,-0.031781920658422,-0.32555961673279216,0.006659865555567223,0.17994593273352888,
W[11],0.7367517323672601,0.9448885284573423,0.8019597782718915,0.6329738470265475,0.23204033687716902,0.669722844600042,0.24108591762445963,
W[12],1.0020219295111625,1.5233892798335555,0.8958245134968223,1.464337743232852,1.5457843119071428,1.2862715555963071,0.27875652301917253,
W[13],-0.31396310529949656,-0.27025387533861883,-0.45536350847013185,-0.36667857908484214,0.02226454179602977,-0.2767989052794119,0.16175699912692124,
W[14],-0.08286458963612689,-0.13993357837930823,-0.24557113059891425,-0.08631561553794849,-0.12635376829714773,-0.13620773648988913,0.059001778968637134,
W[15],-0.5493303390478652,-0.5934662402731902,-0.5155596386419452,-0.5965274922234485,-0.9223912359139785,-0.6354549892200854,0.1465627273114625,
W[16],1.6161684903937121,0.7517779772265665,1.5615386582058541,1.2344939572765536,1.231016444660945,1.2789991055527261,0.30846619101947953,
W[17],0.09643896075646372,0.0703781124381645,0.1709885242965909,0.24179651484046402,0.4401136547088257,0.20394315340810176,0.13243274658725693,
W[18],-0.1467784729264046,0.04012422088581019,-0.10858142134942111,-0.11343667829185416,0.38536622632411355,0.011338774928448769,0.1978261699408592,
